"homework","student_id","points","correct","feedback","justification"
"du01_1","3188","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3193","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3194","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3204","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3209","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3213","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3218","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3221","0","false","Odevzdané řešení patří k jiné úloze: zabývá se podmínkami, kdy matice určuje skalární součin. Neobsahuje důkaz ani jedné ze dvou požadovaných polarizačních identit pro reálnou a imaginární část ⟨u,v⟩.","The submission addresses a different exercise about matrix-defined inner products and does not prove either requested polarization identity."
"du01_1","3223","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3225","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3227","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3231","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3233","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
"du01_1","3238","4","true","Řešení je správné a úplné. Správně rozvíjíte čtverce norem pomocí vlastností komplexního skalárního součinu a v obou částech získáváte požadovaný faktor i znaménko.","The solution correctly expands the relevant squared norms using sesquilinearity and conjugate symmetry and derives both the real- and imaginary-part identities with the proper factors and signs."
